f0,Identifier:remoteCandidateId
f36058,LogicalExpression:files
f36059,Literal:in1
f36060,Literal:HTMLLIElement
f36061,UnaryExpression:minimize
f36062,Property:lighten
f36063,Identifier:Performance
f36064,SequenceExpression:alert
f36065,LogicalExpression:frames
f36066,Identifier:type
f36067,LogicalExpression:Array
f36068,CatchClause:vb
f36069,AssignmentExpression:oldVersion
f36070,Property:tag
f36071,Literal:responseText
f36072,Property:tagLength
f36073,VariableDeclarator:pt
f36074,BinaryExpression:MIN
f36075,ArrayExpression:localStorage
f36076,UnaryExpression:cookieEnabled
f36077,Literal:dragleave
f36078,VariableDeclarator:execCommand
f36079,Identifier:setRotate
f36080,MemberExpression:HTMLAreaElement
f36081,Identifier:previousNode
f36082,SequenceExpression:console
f36083,AssignmentExpression:bubbles
f36084,ReturnStatement:transitionend
f36085,MemberExpression:offsetLeft
f36086,MemberExpression:pointerId
f36087,UnaryExpression:currentEvent
f36088,BinaryExpression:advance
f36089,Property:ImageBitmap
f36090,SwitchCase:self
f36091,FunctionExpression:protocols
f36092,CallExpression:exact
f36093,FunctionDeclaration:eventHandler
f36094,MemberExpression:IV
f36095,ArrayExpression:windowState
f36096,FunctionDeclaration:dropzone
f36097,MethodDefinition:currency
f36098,Identifier:endEvent
f36099,Property:Index
f36100,Property:artist
f36101,FunctionExpression:bgcolor
f36102,IfStatement:gamepad
f36103,Literal:getVideoTracks
f36104,Literal:colspan
f36105,UnaryExpression:ARRAY_BUFFER
f36106,CallExpression:displayItems
f36107,BinaryExpression:image
f36108,FunctionExpression:viewport
f36109,UnaryExpression:remove
f36110,Literal:allowfullscreen
f36111,AssignmentExpression:beforeinstallprompt
f36112,MethodDefinition:showModal
f36113,VariableDeclarator:samplerParameteri
f36114,Property:next
f36115,VariableDeclarator:iceServers
f36116,ArrowFunctionExpression:state
f36117,Literal:captureEvents
f36118,BinaryExpression:matrix
f36119,FunctionDeclaration:angle
f36120,Identifier:SyncEvent
f36121,CallExpression:PointerEvent
f36122,Property:RTCRtpSender
f36123,AssignmentExpression:arity
f36124,ArrayExpression:toggleAttribute
f36125,Literal:didTimeout
f36126,Literal:updateStyle
f36127,Literal:onerror
f36128,VariableDeclarator:referenceNode
f36129,CallExpression:enable
f36130,Property:reload
f36131,UnaryExpression:cssRules
f36132,Property:viewportAnchorX
f36133,AssignmentExpression:NOTE
f36134,Identifier:readValue
f36135,CallExpression:mapping
f36136,SwitchCase:face
f36137,Identifier:encodedBodySize
f36138,CallExpression:EventListener
f36139,SpreadElement:rp
f36140,FunctionExpression:typeName
f36141,SwitchCase:Boolean
f36142,UnaryExpression:requestAnimationFrame
f36143,VariableDeclarator:fillStyle
f36144,NewExpression:cy
f36145,VariableDeclarator:artist
f36146,BinaryExpression:txt
f36147,ArrayExpression:notificationclose
f36148,UnaryExpression:HTMLParamElement
f36149,AssignmentPattern:console
f36150,ReturnStatement:percent
f36151,Literal:system
f36152,BinaryExpression:both
f36153,Identifier:lineTo
f36154,Identifier:streams
f36155,ArrayExpression:onrepeat
f36156,MemberExpression:deleteCaption
f36157,Literal:formnovalidate
f36158,Identifier:attack
f36159,ArrayExpression:ImageData
f36160,ArrayExpression:sctp
f36161,CallExpression:getBoundingClientRect
f36162,Property:SVGColor
f36163,UnaryExpression:heading
f36164,Property:scrolling
f36165,SwitchCase:audio
f36166,Literal:SVGCircleElement
f36167,Literal:Convolver
f36168,Identifier:webkitPersistentStorage
f36169,AssignmentExpression:css
f36170,Literal:remoteCandidateId
f36171,LogicalExpression:pname
f36172,CallExpression:insertBefore
f36173,Literal:mspointerdown
f36174,SwitchCase:dragenter
f36175,CallExpression:album
f36176,ReturnStatement:ownerDocument
f36177,Identifier:createBiquadFilter
f36178,ArrayExpression:formData
f36179,SequenceExpression:Client
f36180,BinaryExpression:currentNode
f36181,BinaryExpression:onmozfullscreenchange
f36182,MethodDefinition:replace
f36183,Identifier:SECURITY_ERR
f36184,ConditionalExpression:toJSON
f36185,NewExpression:usage
f36186,Literal:getLineDash
f36187,VariableDeclarator:fr
f36188,Property:ctrlKey
f36189,BinaryExpression:setAlpha
f36190,VariableDeclarator:dx
f36191,AssignmentExpression:Animation
f36192,LogicalExpression:rowspan
f36193,CallExpression:waiting
f36194,BinaryExpression:gl
f36195,ForInStatement:sizes
f36196,VariableDeclarator:sctp
f36197,SwitchCase:REGION
f36198,ArrayExpression:offsetHeight
f36199,Identifier:static
f36200,SwitchCase:controls
f36201,MemberExpression:additionalData
f36202,ArrayExpression:platforms
f36203,FunctionDeclaration:onkeydown
f36204,ReturnStatement:table
f36205,ConditionalExpression:isFinal
f36206,VariableDeclarator:altitude
f36207,FunctionDeclaration:jcb
f36208,MemberExpression:SVGPathSegCurvetoQuadraticSmoothRel
f36209,ConditionalExpression:fillRect
f36210,Property:TEXT_NODE
f36211,Property:onmozfullscreenchange
f36212,IfStatement:include
f36213,UnaryExpression:statusCode
f36214,VariableDeclarator:readValue
f36215,Property:clearData
f36216,MemberExpression:setFloatValue
f36217,FunctionDeclaration:touchmove
f36218,MemberExpression:xoffset
f36219,ArrayExpression:Attr
f36220,Property:DATA_CLONE_ERR
f36221,MemberExpression:PerformanceObserver
f36222,SequenceExpression:paymentMethod
f36223,FunctionExpression:pitch
f36224,CallExpression:DeviceProximityEvent
f36225,MemberExpression:getBBox
f36226,SwitchCase:notify
f36227,BinaryExpression:scrollIntoViewIfNeeded
f36228,AssignmentExpression:resource
f36229,MemberExpression:scrollRestoration
f36230,Identifier:createTBody
f36231,Identifier:SVGTransform
f36232,FunctionDeclaration:remove
f36233,ForInStatement:identifier
f36234,LogicalExpression:isSync
f36235,LogicalExpression:latitude
f36236,Literal:hint
f36237,BinaryExpression:naturalHeight
f36238,SwitchCase:result
f36239,LogicalExpression:requestFullscreen
f36240,Property:removeSourceBuffer
f36241,CallExpression:lName
f36242,UnaryExpression:clipboardData
f36243,IfStatement:modifiers
f36244,BinaryExpression:td
f36245,BinaryExpression:clearData
f36246,ReturnStatement:alternate
f36247,MemberExpression:taskData
f36248,ConditionalExpression:userSpaceOnUse
f36249,IfStatement:string
f36250,BinaryExpression:ArrayBufferView
f36251,BinaryExpression:clip
f36252,Literal:fatal
f36253,ReturnStatement:round
f36254,VariableDeclarator:attachEvent
f36255,AssignmentExpression:pending
f36256,Literal:applicationServerKey
f36257,ArrayExpression:attributes
f36258,ConditionalExpression:stop
f36259,FunctionDeclaration:rad
f36260,ReturnStatement:center
f36261,Literal:node
f36262,BinaryExpression:setSelectionRange
f36263,BinaryExpression:TYPE_NAVIGATE
f36264,CallExpression:childElementCount
f36265,ConditionalExpression:close
f36266,SwitchCase:device
f36267,Property:CSSSupportsRule
f36268,UnaryExpression:transactionId
f36269,VariableDeclarator:format
f36270,VariableDeclarator:getSettings
f36271,Property:cssFloat
f36272,ArrowFunctionExpression:match
f36273,Identifier:MessageEvent
f36274,Literal:MSGestureTap
f36275,ArrayExpression:HTMLAreaElement
f36276,SequenceExpression:connected
f36277,LabeledStatement:message
f36278,BinaryExpression:BeforeInstallPromptEvent
f36279,CallExpression:mediaSource
f36280,CallExpression:stopped
f36281,ConditionalExpression:check
f36282,NewExpression:NO_MODIFICATION_ALLOWED_ERR
f36283,IfStatement:rowspan
f36284,CallExpression:pagehide
f36285,FunctionExpression:top
f36286,AssignmentExpression:mozImageSmoothingEnabled
f36287,ConditionalExpression:regionCode
f36288,FunctionDeclaration:dataTransfer
f36289,Literal:credentials
f36290,MemberExpression:dropzone
f36291,VariableDeclarator:onseeked
f36292,SwitchStatement:unitType
f36293,VariableDeclarator:Metadata
f36294,UpdateExpression:resultIndex
f36295,CallExpression:availWidth
f36296,ForInStatement:domain
f36297,UnaryExpression:CredentialsContainer
f36298,Identifier:face
f36299,MemberExpression:touch
f36300,Property:animationName
f36301,MemberExpression:SecurityError
f36302,BinaryExpression:words
f36303,SwitchCase:finished
f36304,Property:NO_MODIFICATION_ALLOWED_ERR
f36305,AssignmentExpression:inverse
f36306,MemberExpression:screenY
f36307,MemberExpression:createSVGPathSegLinetoRel
f36308,MemberExpression:sx
f36309,MemberExpression:seekable
f36310,MemberExpression:VTTRegion
f36311,ConditionalExpression:points
f36312,ConditionalExpression:behavior
f36313,UnaryExpression:border
f36314,SwitchCase:compositionupdate
f36315,NewExpression:time
f36316,Literal:microphone
f36317,CallExpression:EXT_color_buffer_half_float
f36318,SwitchCase:gap
f36319,AssignmentExpression:heading
f36320,TemplateLiteral:offset
f36321,ArrayExpression:onsubmit
f36322,AssignmentExpression:scheme
f36323,VariableDeclarator:finished
f36324,FunctionDeclaration:ReadableStreamBYOBReader
f36325,AssignmentExpression:onMessage
f36326,ForInStatement:as
f36327,Literal:Math
f36328,UnaryExpression:HTMLUnknownElement
f36329,LogicalExpression:updatePosition
f36330,CallExpression:focus
f36331,FunctionDeclaration:isFile
f36332,Identifier:mozMatchesSelector
f36333,FunctionDeclaration:opener
f36334,BinaryExpression:deselectAll
f36335,MemberExpression:fullPath
f36336,CallExpression:primaryKey
f36337,Identifier:forEach
f36338,AssignmentPattern:item
f36339,ArrayExpression:nodes
f36340,Property:getReader
f36341,AssignmentExpression:Storage
f36342,FunctionDeclaration:surroundContents
f36343,FunctionExpression:transformFeedbackVaryings
f36344,MemberExpression:TouchEvent
f36345,ReturnStatement:duplicate
f36346,CallExpression:rtsp
f36347,AssignmentPattern:get
f36348,LogicalExpression:m11
f36349,SwitchCase:value
f36350,Literal:intersectsNode
f36351,ArrayExpression:HTMLCanvasElement
f36352,MemberExpression:ServiceWorkerRegistration
f36353,ArrayExpression:dischargingtimechange
f36354,AssignmentExpression:usage
f36355,BinaryExpression:setInterval
f36356,Literal:getSupportedConstraints
f36357,LogicalExpression:info
f36358,IfStatement:styleSheet
f36359,SwitchCase:loaded
f36360,ArrayExpression:SVGElementInstance
f36361,ArrayExpression:AbortController
f36362,VariableDeclarator:moveLeft
f36363,MemberExpression:isPresenting
f36364,UnaryExpression:oncancel
f36365,Property:ORDERED_NODE_ITERATOR_TYPE
f36366,Identifier:gl
f36367,CatchClause:SyntaxError
f36368,BinaryExpression:screenX
f36369,CallExpression:isDirectory
f36370,ConditionalExpression:minValue
f36371,FunctionDeclaration:addPath
f36372,LogicalExpression:id
f36373,Identifier:datetime
f36374,Identifier:getCTM
f36375,Property:valueAsNumber
f36376,FunctionExpression:actions
f36377,VariableDeclarator:min
f36378,Literal:addEvent
f36379,ForInStatement:country
f36380,FunctionExpression:rid
f36381,CallExpression:experimental
f36382,MemberExpression:MediaList
f36383,AssignmentExpression:oncanplaythrough
f36384,UnaryExpression:isTrusted
f36385,Identifier:isTransformFeedback
f36386,ArrayExpression:badge
f36387,Literal:arcTo
f36388,Identifier:releaseCapture
f36389,SwitchStatement:keyCode
f36390,LogicalExpression:currentSrc
f36391,ConditionalExpression:char
f36392,CallExpression:match
f36393,Property:first
f36394,CallExpression:WebGLContextEvent
f36395,FunctionExpression:terminate
f36396,AssignmentExpression:tooltip
f36397,AssignmentExpression:prerender
f36398,ReturnStatement:addEventListener
f36399,MemberExpression:boxObject
f36400,AssignmentExpression:getImageData
f36401,MemberExpression:effectAllowed
f36402,MemberExpression:fillStyle
f36403,Property:HTMLProgressElement
f36404,Literal:UNSIGNED_SHORT
f36405,IfStatement:serviceWorker
f36406,Identifier:pathSegList
f36407,ReturnStatement:rotate
f36408,Literal:Entry
f36409,Identifier:replaceWith
f36410,FunctionDeclaration:TimeoutError
f36411,NewExpression:TimeoutError
f36412,ArrayExpression:canvas
f36413,ArrayExpression:submit
f36414,Literal:controllers
f36415,SequenceExpression:credentials
f36416,Literal:onspeechend
f36417,Identifier:numberOfOutputs
f36418,Literal:CSSPageRule
f36419,ReturnStatement:paused
f36420,Property:toggle
f36421,ArrayExpression:moveRight
f36422,Identifier:panningModel
f36423,FunctionDeclaration:replaceWith
f36424,BinaryExpression:maxlength
f36425,BinaryExpression:EventHandler
f36426,ConditionalExpression:textBaseline
f36427,ArrayExpression:insertNode
f36428,ConditionalExpression:span
f36429,SwitchCase:default
f36430,MemberExpression:onpopstate
f36431,IfStatement:imageSmoothingQuality
f36432,IfStatement:answer
f36433,BinaryExpression:pressed
f36434,CallExpression:selectNodeContents
f36435,Literal:webkitSlice
f36436,Literal:primaryKey
f36437,ArrayExpression:oncomplete
f36438,UnaryExpression:contrast
f36439,FunctionDeclaration:_blank
f36440,Identifier:deriveBits
f36441,ReturnStatement:visa
f36442,Property:onvisibilitychange
f36443,MemberExpression:toJson
f36444,ReturnStatement:methodName
f36445,Literal:getFile
f36446,ReturnStatement:NONE
f36447,Identifier:isBuffer
f36448,MethodDefinition:unlock
f36449,CallExpression:onlanguagechange
f36450,SwitchCase:minlength
f36451,ArrayExpression:devicePixelRatio
f36452,Identifier:authenticatorData
f36453,ConditionalExpression:loadstart
f36454,Identifier:SpeechRecognitionEvent
f36455,Property:srcdoc
f36456,UpdateExpression:count
f36457,Property:SVGFEFloodElement
f36458,MemberExpression:mozGetUserMedia
f36459,Identifier:Float64Array
f36460,Identifier:shippingAddress
f36461,VariableDeclarator:getError
f36462,ArrayPattern:min
f36463,AssignmentExpression:amex
f36464,UnaryExpression:HTMLTimeElement
f36465,CallExpression:removeAttribute
f36466,ConditionalExpression:onplay
f36467,AssignmentExpression:quaternion
f36468,ReturnStatement:respond
f36469,Identifier:createTFoot
f36470,FunctionDeclaration:getTotalLength
f36471,Property:mm
f36472,MemberExpression:dischargingTime
f36473,Identifier:resultType
f36474,Property:objectStore
f36475,CallExpression:HTMLHtmlElement
f36476,SwitchCase:currency
f36477,ArrayExpression:margin
f36478,MemberExpression:onunhandledrejection
f36479,Identifier:rangeMax
f36480,Property:navigator
f36481,IfStatement:pause
f36482,MethodDefinition:flush
f36483,MemberExpression:idle
f36484,Property:isRemote
f36485,MemberExpression:parameterNames
f36486,VariableDeclarator:turn
f36487,ReturnStatement:enabled
f36488,MemberExpression:HTMLMediaElement
f36489,Property:getVideoTracks
f36490,Property:scrollRestoration
f36491,ArrayExpression:when
f36492,ConditionalExpression:strokeStyle
f36493,Identifier:usemap
f36494,LogicalExpression:manual
f36495,AssignmentPattern:print
f36496,CallExpression:webkitGetUserMedia
f36497,Identifier:th
f36498,UnaryExpression:firstChild
f36499,Literal:forms
f36500,Property:maxDistance
f36501,UnaryExpression:local
f36502,Literal:vendorSub
f36503,ForInStatement:first
f36504,ArrayExpression:chunks
f36505,Identifier:services
f36506,Property:digest
f36507,FunctionExpression:yPos
f36508,BinaryExpression:rawId
f36509,FunctionExpression:splice
f36510,MemberExpression:createSVGPathSegArcAbs
f36511,ClassExpression:HTMLElement
f36512,ArrayExpression:amount
f36513,CallExpression:isPrimary
f36514,Identifier:QueryInterface
f36515,MemberExpression:yOrient
f36516,UnaryExpression:GET
f36517,ArrayExpression:dragstart
f36518,CallExpression:resume
f36519,LogicalExpression:resume
f36520,BinaryExpression:geolocation
f36521,NewExpression:selectstart
f36522,AssignmentExpression:binaryType
f36523,SequenceExpression:fill
f36524,MemberExpression:mozInnerScreenX
f36525,Literal:devicePixelRatio
f36526,Literal:createElement
f36527,Property:fetchEvent
f36528,ConditionalExpression:enable
f36529,MethodDefinition:commit
f36530,SequenceExpression:color
f36531,ClassBody:set
f36532,AssignmentExpression:frameType
f36533,BinaryExpression:Uint16Array
f36534,Property:MIDIPort
f36535,BinaryExpression:buffered
f36536,Literal:pipeThrough
f36537,AssignmentExpression:system
f36538,IfStatement:initialize
f36539,UpdateExpression:timing
f36540,Identifier:isIdentity
f36541,NewExpression:File
f36542,Identifier:ufrag
f36543,MethodDefinition:change
f36544,SwitchCase:groupEnd
f36545,Literal:sourceended
f36546,AssignmentExpression:velocityY
f36547,ArrayExpression:onpointercancel
f36548,Literal:sourceBuffer
f36549,BinaryExpression:mouseup
f36550,MemberExpression:BlobBuilder
f36551,Identifier:ondevicechange
f36552,WhileStatement:in
f36553,SequenceExpression:deleted
f36554,LogicalExpression:activeElement
f36555,MemberExpression:ENTITY_REFERENCE_NODE
f36556,BinaryExpression:onfullscreenchange
f36557,MemberExpression:createShadowRoot
f36558,CallExpression:webkit
f36559,ConditionalExpression:phone
f36560,ArrayExpression:opener
f36561,Identifier:rssi
f36562,FunctionDeclaration:all
f36563,LogicalExpression:visible
f36564,Literal:itemType
f36565,Property:codec
f36566,MemberExpression:imageHeight
f36567,ArrayExpression:lastElementChild
f36568,CallExpression:disabled
f36569,AssignmentExpression:nextElementSibling
f36570,Identifier:onstop
f36571,ConditionalExpression:pad
f36572,AssignmentExpression:stream
f36573,LogicalExpression:Crypto
f36574,BinaryExpression:currentTarget
f36575,Identifier:compareNode
f36576,Literal:objectStore
f36577,ConditionalExpression:byteOffset
f36578,Property:requestData
f36579,AssignmentExpression:td
f36580,SequenceExpression:dataset
f36581,VariableDeclarator:dataset
f36582,ArrayExpression:ClientRectList
f36583,Identifier:MimeType
f36584,AssignmentExpression:worker
f36585,BinaryExpression:symbols
f36586,FunctionExpression:scripts
f36587,Identifier:manufacturerData
f36588,ArrayExpression:end
f36589,AssignmentExpression:dblclick
f36590,CallExpression:updateCommands
f36591,ArrayExpression:fullscreenchange
f36592,FunctionExpression:parent
f36593,BinaryExpression:gamepad
f36594,VariableDeclarator:curve
f36595,MethodDefinition:start
f36596,Property:maxValue
f36597,VariableDeclarator:silent
f36598,AssignmentExpression:transactionId
f36599,CallExpression:MozMousePixelScroll
f36600,ArrayExpression:viewportAnchorY
f36601,VariableDeclarator:gesturechange
f36602,ConditionalExpression:insertAdjacentHTML
f36603,Identifier:register
f36604,Identifier:force
f36605,ArrayExpression:IDBOpenDBRequest
f36606,LogicalExpression:responseType
f36607,BinaryExpression:sizeX
f36608,FunctionDeclaration:setLineWidth
f36609,BinaryExpression:eme
f36610,LogicalExpression:enumerateDevices
f36611,MemberExpression:ondragenter
f36612,UnaryExpression:portNumber
f36613,ReturnStatement:ctx
f36614,ArrayExpression:sentences
f36615,NewExpression:symbols
f36616,FunctionDeclaration:rel
f36617,FunctionDeclaration:fonts
f36618,Identifier:isConnected
f36619,AssignmentPattern:slot
f36620,VariableDeclarator:ratechange
f36621,CatchClause:error
f36622,NewExpression:volumechange
f36623,ArrayExpression:webkitGetUserMedia
f36624,MemberExpression:getItem
f36625,Identifier:EMS
f36626,Identifier:minLength
f36627,Literal:navigate
f36628,MemberExpression:insertItemBefore
f36629,FunctionExpression:createAnswer
f36630,Property:setLineDash
f36631,Property:getFramebufferAttachmentParameter
f36632,ArrayExpression:onseeked
f36633,Property:ELEMENT_NODE
f36634,FunctionDeclaration:paint
f36635,MemberExpression:drawImage
f36636,FunctionDeclaration:openDialog
f36637,ArrayExpression:mozfullscreenchange
f36638,Property:onloadeddata
f36639,VariableDeclarator:password
f36640,AssignmentExpression:actionURL
f36641,UnaryExpression:UserProximityEvent
f36642,VariableDeclarator:isVertexArray
f36643,AssignmentExpression:sensors
f36644,FunctionExpression:row
f36645,ConditionalExpression:unload
f36646,MemberExpression:RTCIceCandidate
f36647,UnaryExpression:previousSibling
f36648,ReturnStatement:overflow
f36649,ConditionalExpression:scrollTo
f36650,Identifier:current
f36651,MemberExpression:basic
f36652,Literal:nodeType
f36653,Identifier:composedPath
f36654,SwitchCase:onload
f36655,SwitchStatement:start
f36656,ConditionalExpression:tag
f36657,ArrayExpression:frameBorder
f36658,BinaryExpression:queryCommandValue
f36659,SwitchCase:exception
f36660,Property:getGamepads
f36661,CallExpression:MIN
f36662,Literal:SVGAltGlyphElement
f36663,FunctionExpression:release
f36664,ArrayExpression:viewTarget
f36665,Identifier:DONE
f36666,MemberExpression:clearInterval
f36667,Identifier:sidebar
f36668,Identifier:onvisibilitychange
f36669,ArrayExpression:ENTITY_REFERENCE_NODE
f36670,MethodDefinition:idle
f36671,SwitchCase:name
f36672,FunctionDeclaration:setCurrentTime
f36673,ForStatement:up
f36674,ConditionalExpression:code
f36675,Identifier:webcrypto
f36676,CallExpression:cancelIdleCallback
f36677,AssignmentExpression:payloadType
f36678,BinaryExpression:meet
f36679,AssignmentExpression:htmlFor
f36680,UpdateExpression:counter
f36681,Identifier:Map
f36682,ArrayExpression:metadata
f36683,UnaryExpression:oncomplete
f36684,Property:getTime
f36685,Identifier:onaudioend
f36686,ReturnStatement:CSS
f36687,LogicalExpression:Function
f36688,ConditionalExpression:specified
f36689,ArrayExpression:insertRow
f36690,UnaryExpression:getName
f36691,AssignmentExpression:download
f36692,MemberExpression:srcObject
f36693,BinaryExpression:getEntries
f36694,Literal:shippingAddress
f36695,CallExpression:after
f36696,Literal:cellular
f36697,IfStatement:fullPath
f36698,Property:thresholds
f36699,BinaryExpression:dispatchEvent
f36700,Identifier:mediaStream
f36701,SwitchCase:bubbles
f36702,VariableDeclarator:signature
f36703,VariableDeclarator:lineno
f36704,CallExpression:iframe
f36705,ConditionalExpression:gradientTransform
f36706,VariableDeclarator:sse
f36707,Literal:SVGFEGaussianBlurElement
f36708,UpdateExpression:check
f36709,IfStatement:indeterminate
f36710,Property:latencyHint
f36711,Literal:insertBefore
f36712,FunctionExpression:mimeTypes
f36713,CallExpression:getAttributeNodeNS
f36714,FunctionExpression:rotation
f36715,Literal:areas
f36716,Property:oninvalid
f36717,Literal:arc
f36718,Identifier:notation
f36719,IfStatement:childNodes
f36720,CallExpression:vspace
f36721,AssignmentExpression:save
f36722,LogicalExpression:Range
f36723,FunctionExpression:fatal
f36724,BinaryExpression:responseText
f36725,UnaryExpression:zoom
f36726,Property:colSpan
f36727,Identifier:SVGPathSegLinetoAbs
f36728,Identifier:lastChance
f36729,LabeledStatement:update
f36730,ArrayExpression:HTMLTextAreaElement
f36731,ConditionalExpression:itemType
f36732,MemberExpression:innerHTML
f36733,ForInStatement:find
f36734,CallExpression:ondevicelight
f36735,VariableDeclarator:withCredentials
f36736,Property:captureEvents
f36737,IfStatement:clipboardData
f36738,MemberExpression:extensions
f36739,ReturnStatement:put
f36740,ReturnStatement:resize
f36741,FunctionExpression:base
f36742,AssignmentExpression:p3
f36743,IfStatement:waiting
f36744,UnaryExpression:composed
f36745,Property:patternTransform
f36746,Literal:Metadata
f36747,MemberExpression:UNORDERED_NODE_ITERATOR_TYPE
f36748,Property:timeStamp
f36749,ExpressionStatement:self
f36750,IfStatement:appendData
f36751,BinaryExpression:Message
f36752,VariableDeclarator:granted
f36753,VariableDeclarator:FLOAT
f36754,MethodDefinition:includes
f36755,MemberExpression:rowgroup
f36756,MemberExpression:port
f36757,Property:priority
f36758,Property:srcObject
f36759,MemberExpression:selectedIndex
f36760,IfStatement:scope
f36761,CallExpression:readable
f36762,ReturnStatement:Enabled
f36763,ArrayExpression:start
f36764,Property:BaseAudioContext
f36765,Property:attributeNamespace
f36766,AssignmentExpression:insertAdjacentText
f36767,ArrayExpression:onkeyup
f36768,CallExpression:random
f36769,UnaryExpression:SVGRect
f36770,Identifier:channelCountMode
f36771,BinaryExpression:buildID
f36772,ConditionalExpression:profile
f36773,FunctionDeclaration:offsetY
f36774,Property:MediaDevices
f36775,ArrayExpression:hash
f36776,CallExpression:HTMLVideoElement
f36777,LogicalExpression:middle
f36778,CallExpression:onshow
f36779,FunctionDeclaration:utils
f36780,Property:setShadow
f36781,MemberExpression:moveBy
f36782,Property:handleStart
f36783,BinaryExpression:moveBy
f36784,FunctionDeclaration:identifier
f36785,MemberExpression:getSenders
f36786,CallExpression:Clients
f36787,Literal:vendorId
f36788,MemberExpression:attestation
f36789,FunctionDeclaration:com
f36790,NewExpression:SharedWorker
f36791,Property:getRangeAt
f36792,ArrayExpression:requireInteraction
f36793,BinaryExpression:ontouchstart
f36794,IfStatement:offsetX
f36795,AssignmentExpression:readyState
f36796,MethodDefinition:previous
f36797,FunctionDeclaration:returnValue
f36798,ArrayExpression:HTMLHeadElement
f36799,SequenceExpression:add
f36800,SwitchCase:PERMISSION_DENIED
f36801,MemberExpression:gamma
f36802,MemberExpression:senderId
f36803,UnaryExpression:pressed
f36804,LogicalExpression:componentId
f36805,MethodDefinition:disconnect
f36806,MemberExpression:vrdisplaydisconnected
f36807,UnaryExpression:Components
f36808,FunctionDeclaration:filename
f36809,Property:multiple
f36810,IfStatement:protocols
f36811,CallExpression:sctp
f36812,Property:xMaxYMid
f36813,FunctionExpression:clearData
f36814,BinaryExpression:accessKey
f36815,FunctionDeclaration:setStart
f36816,Literal:exact
f36817,IfStatement:FileReader
f36818,MemberExpression:updateDetails
f36819,SwitchCase:threshold
f36820,Property:sendAsBinary
f36821,NewExpression:image
f36822,VariableDeclarator:radius
f36823,Literal:Notification
f36824,ReturnStatement:prflx
f36825,AssignmentExpression:go
f36826,BinaryExpression:domContentLoadedEventEnd
f36827,VariableDeclarator:suffixes
f36828,ArrayExpression:checkbox
f36829,VariableDeclarator:deleteSampler
f36830,ConditionalExpression:unknown
f36831,CallExpression:sizeY
f36832,VariableDeclarator:true
f36833,IfStatement:head
f36834,MemberExpression:respond
f36835,NewExpression:flash
f36836,Property:SVGElement
f36837,ConditionalExpression:colno
f36838,Literal:propertyIsEnumerable
f36839,TemplateLiteral:height
f36840,Property:com
f36841,Property:argument
f36842,Literal:createHTMLDocument
f36843,Identifier:RenderingContext
f36844,AssignmentPattern:checkbox
f36845,MemberExpression:intercept
f36846,FunctionExpression:mediaElement
f36847,VariableDeclarator:defaultPrevented
f36848,Literal:nonzero
f36849,ReturnStatement:nextNode
f36850,Identifier:profile
f36851,LogicalExpression:end
f36852,Property:autoCapitalize
f36853,IfStatement:normalize
f36854,ConditionalExpression:pname
f36855,SwitchCase:textTracks
f36856,UpdateExpression:show
f36857,ConditionalExpression:currentStyle
f36858,BinaryExpression:vendorID
f36859,FunctionExpression:ondrop
f36860,Literal:requestWakeLock
f36861,Literal:transceiver
f36862,Identifier:selectAllChildren
f36863,MemberExpression:originalTarget
f36864,ArrayExpression:createHTMLDocument
f36865,FunctionExpression:img
f36866,Property:Plugin
f36867,Property:pointerId
f36868,Literal:removeCue
f36869,Literal:HTMLDocument
f36870,ConditionalExpression:foo
f36871,Literal:MediaDevices
f36872,ConditionalExpression:stringValue
f36873,CallExpression:currentSrc
f36874,Identifier:clearBufferfi
f36875,MemberExpression:AnimationEvent
f36876,Literal:Enabled
f36877,AssignmentExpression:replaceState
f36878,FunctionDeclaration:sendBeacon
f36879,VariableDeclarator:createElementNS
f36880,Identifier:removeAllRanges
f36881,IfStatement:clipboard
f36882,BinaryExpression:MSGestureHold
f36883,Identifier:createDataChannel
f36884,Literal:deriveBits
f36885,Identifier:DOMNodeInsertedIntoDocument
f36886,LogicalExpression:isRemote
f36887,Literal:SVGViewSpec
f36888,UnaryExpression:boolean
f36889,Property:float
f36890,LogicalExpression:startTime
f36891,Identifier:fromRect
f36892,FunctionDeclaration:timeStamp
f36893,FunctionDeclaration:datetime
f36894,Literal:devicechange
f36895,AssignmentExpression:jcb
f36896,BinaryExpression:ss
f36897,Literal:MediaStreamTrack
f36898,Literal:respond
f36899,Literal:which
f36900,ConditionalExpression:td
f36901,ArrayExpression:canPlayType
f36902,VariableDeclarator:contenteditable
f36903,CallExpression:addTextTrack
f36904,ConditionalExpression:presentation
f36905,MemberExpression:OperationError
f36906,MemberExpression:updatePlaybackRate
f36907,CallExpression:isConnected
f36908,Identifier:READ_ONLY
f36909,VariableDeclarator:priority
f36910,ConditionalExpression:fullscreenerror
f36911,AssignmentExpression:NEXT
f36912,SequenceExpression:next
f36913,VariableDeclarator:char
f36914,UnaryExpression:hasOwnProperty
f36915,ArrayExpression:videoCapabilities
f36916,Identifier:appendRule
f36917,BinaryExpression:endings
f36918,IfStatement:matchMedia
f36919,MemberExpression:resize
f36920,ConditionalExpression:lh
f36921,Literal:accelerationIncludingGravity
f36922,LabeledStatement:state
f36923,CallExpression:from
